nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2007-01-02;82.0;108.3;82.0;108.3
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-02;4233.0;168.58;4233.0;168.58
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2007-01-02;776.0;94.27;776.0;94.27
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2007-01-02;1003.0;69.35;1003.0;69.35
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2007-01-02;1365.0;124.05;1365.0;124.05
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2007-01-02;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-01-02;73.0;92.03;59.0;74.38
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2007-01-02;113.0;143.27;69.0;87.48
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-01-02;242.0;67.45;242.0;67.45
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2007-01-02;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-01-02;415.0;82.75;415.0;82.75
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2007-01-02;1178.0;191.53;329.0;53.49
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2007-01-02;4237.0;51.87;4237.0;51.87
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2007-01-02;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-02;598.0;112.13;598.0;112.13
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-01-02;5658.0;113.37;5658.0;113.37
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-01-03;2217.0;129.93;2217.0;129.93
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2007-01-03;448.0;115.29;203.0;52.24
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-01-03;166.0;139.51;162.0;136.15
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2007-01-03;206.0;141.54;170.0;116.8
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2007-01-03;125.0;48.47;125.0;48.47
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-01-03;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2007-01-03;154.0;64.35;154.0;64.35
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2007-01-03;1473.0;185.96;1473.0;185.96
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-03;551.0;180.87;551.0;180.87
C.BRANCO-2;28;Fio dagua;PARANAIBA;;SE;SUDESTE;2007-01-03;0.0;;0.0;
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-01-03;208.0;265.43;208.0;265.43
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-01-03;48.0;98.45;48.0;98.45
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2007-01-03;0.0;;0.0;
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2007-01-03;420.0;67.31;420.0;67.31
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2007-01-03;158.0;127.22;150.0;120.78
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-01-03;109.0;102.87;109.0;102.87
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-01-03;92.0;105.2;92.0;105.2
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-01-03;501.0;84.13;501.0;84.13
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-01-03;359.0;107.11;359.0;107.11
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-03;1147.0;254.51;414.0;91.86
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-03;168.0;126.49;168.0;126.49
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2007-01-03;18.0;76.88;18.0;76.88
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2007-01-03;114.0;157.28;114.0;157.28
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2007-01-03;314.0;72.66;314.0;72.66
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-03;261.0;222.57;261.0;222.57
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2007-01-03;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-03;1843.0;189.81;1843.0;189.81
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2007-01-03;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-03;38.0;118.59;25.0;78.02
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-01-03;129.0;112.68;129.0;112.68
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2007-01-03;94.0;115.97;94.0;115.97
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-01-03;289.0;144.2;289.0;144.2
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-03;163.0;81.23;163.0;81.23
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-01-03;1505.0;112.14;1505.0;112.14
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2007-01-03;593.0;83.44;593.0;83.44
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2007-01-03;151.0;90.95;151.0;90.95
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2007-01-03;60.0;120.0;60.0;120.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-01-03;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2007-01-03;189.0;123.6;189.0;123.6
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2007-01-03;351.0;95.67;351.0;95.67
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2007-01-03;5293.0;154.03;5293.0;154.03
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2007-01-03;238.0;138.01;173.0;100.32
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-03;349.0;111.91;349.0;111.91
ILHA + T. IRMÃOS;44;Reservatório Fictício;PARANA;;SE;SUDESTE;2007-01-03;0.0;;0.0;
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-01-03;358.0;158.57;269.0;119.15
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2007-01-03;417.0;82.74;417.0;82.74
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2007-01-03;459.0;71.7;459.0;71.7
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2007-01-03;17692.0;115.73;17692.0;115.73
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2007-01-03;2542.0;123.21;2542.0;123.21
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2007-01-03;584.0;101.47;584.0;101.47
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2007-01-03;189.0;131.81;189.0;131.81
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-01-03;84.0;109.07;55.0;71.41
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-01-03;136.0;108.47;136.0;108.47
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-03;3496.0;191.63;3496.0;191.63
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-03;60.0;99.13;60.0;99.13
JACUI;112;Fio dagua;JACUI;;S;SUL;2007-01-03;111.0;95.5;111.0;95.5
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-03;896.0;111.04;896.0;111.04
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-01-03;20.0;88.67;20.0;88.67
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-01-03;85.0;95.26;81.0;90.78
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2007-01-03;0.0;;0.0;
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2007-01-03;2892.0;145.19;2892.0;145.19
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-01-03;122.0;125.61;122.0;125.61
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-03;1238.0;111.14;1238.0;111.14
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2007-01-03;693.0;48.95;693.0;48.95
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2007-01-03;0.0;;0.0;
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-03;73.0;221.72;73.0;221.72
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-01-03;716.0;110.75;716.0;110.75
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2007-01-03;329.0;69.97;329.0;69.97
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2007-01-03;84.0;53.71;84.0;53.71
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-01-03;2148.0;133.94;2148.0;133.94
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2007-01-03;401.0;121.09;161.0;48.62
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-03;696.0;190.43;696.0;190.43
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2007-01-03;23.0;39.08;16.0;27.19
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-01-03;553.0;123.35;553.0;123.35
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2007-01-03;401.0;128.72;401.0;128.72
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-01-03;379.0;100.76;379.0;100.76
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-03;1059.0;203.8;1059.0;203.8
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-01-03;52.0;105.76;51.0;103.72
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-01-03;2157.0;123.33;2157.0;123.33
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-01-03;3080.0;123.3;3080.0;123.3
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-03;619.0;124.72;544.0;109.61
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-01-03;58.0;78.73;58.0;78.73
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2007-01-03;85.0;106.97;85.0;106.97
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2007-01-03;50.0;94.83;50.0;94.83
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2007-01-03;63.0;42.88;63.0;42.88
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2007-01-03;417.0;56.54;417.0;56.54
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-01-03;61.0;103.26;61.0;103.26
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-01-03;104.0;148.84;54.0;77.28
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-01-03;95.0;121.95;95.0;121.95
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-01-03;210.0;108.73;149.0;77.14
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-01-03;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2007-01-03;140.0;109.04;98.0;76.33
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2007-01-03;2399.0;124.35;2399.0;124.35
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-01-03;302.0;131.77;302.0;131.77
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2007-01-03;47.0;77.74;47.0;77.74
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2007-01-03;147.0;114.32;147.0;114.32
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2007-01-03;262.0;252.45;49.0;47.21
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-01-03;251.0;76.24;251.0;76.24
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2007-01-03;177.0;115.83;96.0;62.82
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2007-01-03;719.0;102.05;719.0;102.05
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2007-01-03;252.0;110.87;242.0;106.47
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-01-03;107.0;107.02;106.0;106.02
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2007-01-03;588.0;97.34;588.0;97.34
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2007-01-03;822.0;96.83;822.0;96.83
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-01-03;41.0;96.96;41.0;96.96
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2007-01-03;0.0;0.0;0.0;0.0
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;;S;SUL;2007-01-03;87.0;114.9;87.0;114.9
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-03;4501.0;179.25;4501.0;179.25
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2007-01-03;798.0;96.94;798.0;96.94
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2007-01-03;1004.0;69.42;1004.0;69.42
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2007-01-03;1362.0;123.78;1362.0;123.78
SOBRADINHO INCR;168;Posto incremental;SAO FRANCISCO;;NE;NORDESTE;2007-01-03;0.0;;0.0;
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-01-03;114.0;143.72;66.0;83.21
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2007-01-03;112.0;142.0;73.0;92.55
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-01-03;290.0;80.82;290.0;80.82
TOCOS;180;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2007-01-03;0.0;;0.0;
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-01-03;454.0;90.53;454.0;90.53
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2007-01-03;1317.0;214.13;371.0;60.32
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2007-01-03;4155.0;50.87;4155.0;50.87
VIGARIO;182;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2007-01-03;0.0;;0.0;
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-03;617.0;115.69;617.0;115.69
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-01-03;6156.0;123.35;6156.0;123.35
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-01-04;2321.0;136.03;2321.0;136.03
AIMORES;143;Fio dagua;DOCE;;SE;SUDESTE;2007-01-04;436.0;112.2;216.0;55.59
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2007-01-04;166.0;139.51;159.0;133.63
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2007-01-04;201.0;138.1;133.0;91.38
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;;S;SUL;2007-01-04;181.0;70.19;181.0;70.19
BILLINGS;118;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-01-04;0.0;;0.0;
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2007-01-04;158.0;66.02;158.0;66.02
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2007-01-04;1537.0;194.04;1537.0;194.04
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-04;672.0;220.59;672.0;220.59
C.BRANCO-2;28;Fio dagua;PARANAIBA;;SE;SUDESTE;2007-01-04;0.0;;0.0;
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-01-04;171.0;218.21;171.0;218.21
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-01-04;68.0;139.47;68.0;139.47
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;;S;SUL;2007-01-04;0.0;;0.0;
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2007-01-04;411.0;65.87;411.0;65.87
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2007-01-04;211.0;169.9;150.0;120.78
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-01-04;119.0;112.31;119.0;112.31
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-01-04;100.0;114.35;100.0;114.35
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-01-04;566.0;95.05;566.0;95.05
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-01-04;364.0;108.6;364.0;108.6
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-04;985.0;218.57;252.0;55.92
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-04;162.0;121.98;162.0;121.98
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2007-01-04;17.0;72.61;17.0;72.61
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2007-01-04;115.0;158.66;115.0;158.66
DARDANELOS;310;Fio dagua;AMAZONAS;;SE;SUDESTE;2007-01-04;327.0;75.66;327.0;75.66
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-04;231.0;196.99;231.0;196.99
EDGARD SOUZA;107;Reservatório Com Usina de Bombeamento;TIETE;;SE;SUDESTE;2007-01-04;0.0;;0.0;
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-04;1828.0;188.27;1828.0;188.27
ERNESTINA;110;Reservatório sem usina;JACUI;;S;SUL;2007-01-04;0.0;;0.0;
ESPORA;290;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-04;35.0;109.23;30.0;93.62
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-01-04;129.0;112.68;129.0;112.68
FUNDÃO;72;Fio dagua;IGUACU;;S;SUL;2007-01-04;99.0;122.14;99.0;122.14
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-01-04;307.0;153.18;307.0;153.18
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-04;199.0;99.18;199.0;99.18
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-01-04;1696.0;126.37;1696.0;126.37
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2007-01-04;677.0;95.26;677.0;95.26
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2007-01-04;278.0;167.45;278.0;167.45
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2007-01-04;60.0;120.0;60.0;120.0
GUARAPIRANGA;117;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-01-04;0.0;;0.0;
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2007-01-04;214.0;139.95;167.0;109.21
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2007-01-04;856.0;233.33;856.0;233.33
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2007-01-04;5675.0;165.15;5675.0;165.15
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2007-01-04;248.0;143.81;189.0;109.6
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-04;370.0;118.65;370.0;118.65
ILHA + T. IRMÃOS;44;Reservatório Fictício;PARANA;;SE;SUDESTE;2007-01-04;0.0;;0.0;
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-01-04;689.0;305.18;166.0;73.53
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;;SE;SUDESTE;2007-01-04;360.0;71.43;360.0;71.43
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2007-01-04;568.0;88.72;568.0;88.72
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2007-01-04;18074.0;118.23;18012.0;117.82
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2007-01-04;2538.0;123.02;2538.0;123.02
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2007-01-04;512.0;88.96;512.0;88.96
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2007-01-04;205.0;142.96;205.0;142.96
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-01-04;83.0;107.77;59.0;76.61
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-01-04;135.0;107.67;135.0;107.67
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-04;3561.0;195.19;3561.0;195.19
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-04;84.0;138.78;84.0;138.78
JACUI;112;Fio dagua;JACUI;;S;SUL;2007-01-04;142.0;122.17;142.0;122.17
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-04;965.0;119.6;886.0;109.81
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-01-04;57.0;252.71;57.0;252.71
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-01-04;82.0;91.9;76.0;85.17
JORDÃO;73;Reservatório sem usina;IGUACU;;S;SUL;2007-01-04;0.0;;0.0;
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2007-01-04;3113.0;156.28;3113.0;156.28
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2007-01-04;122.0;125.61;122.0;125.61
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-04;1345.0;120.74;1345.0;120.74
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2007-01-04;739.0;52.2;739.0;52.2
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;;SE;SUDESTE;2007-01-04;0.0;;0.0;
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-04;65.0;197.42;65.0;197.42
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-01-04;787.0;121.73;787.0;121.73
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2007-01-04;388.0;82.51;388.0;82.51
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2007-01-04;82.0;52.43;82.0;52.43
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2007-01-04;2266.0;141.3;2266.0;141.3
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2007-01-04;381.0;115.05;146.0;44.09
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-04;838.0;229.28;838.0;229.28
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2007-01-04;23.0;39.08;16.0;27.19
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-01-04;552.0;123.13;552.0;123.13
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2007-01-04;445.0;142.84;445.0;142.84
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-01-04;379.0;100.76;379.0;100.76
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2007-01-04;1164.0;224.01;1164.0;224.01
OURINHOS;249;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-01-04;53.0;107.79;53.0;107.79
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-01-04;2153.0;123.1;2153.0;123.1
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2007-01-04;3075.0;123.1;3075.0;123.1
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2007-01-04;639.0;128.75;538.0;108.4
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2007-01-04;121.0;164.24;121.0;164.24
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2007-01-04;136.0;171.16;136.0;171.16
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2007-01-04;64.0;121.38;64.0;121.38
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2007-01-04;62.0;42.2;62.0;42.2
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2007-01-04;428.0;58.03;428.0;58.03
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-01-04;61.0;103.26;61.0;103.26
PICADA;126;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2007-01-04;191.0;273.36;52.0;74.42
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2007-01-04;97.0;124.52;96.0;123.23
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;;SE;SUDESTE;2007-01-04;204.0;105.62;172.0;89.05
PONTE NOVA;105;Reservatório sem usina;TIETE;;SE;SUDESTE;2007-01-04;0.0;;0.0;
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2007-01-04;235.0;183.04;68.0;52.96
