,Date,Price,change
758,2019-08-22,67146.95,-0.3
759,2019-08-21,67345.85,2.12
760,2019-08-20,65950.05,-0.9
761,2019-08-19,66611.32,-0.2
762,2019-08-16,66746.77,1.03
763,2019-08-15,66068.0,-1.4
764,2019-08-14,67039.74,-2.2
765,2019-08-13,68596.1,1.02
766,2019-08-12,67905.7,-0.8
767,2019-08-09,68509.29,0.72
768,2019-08-08,68019.24,0.96
769,2019-08-07,67370.48,-0.1
770,2019-08-06,67453.82,1.94
771,2019-08-05,66171.15,-1.5
772,2019-08-02,67230.81,-0.0
773,2019-08-01,67271.26,1.49
774,2019-07-31,66282.51,0.08
775,2019-07-30,66226.95,0.94
776,2019-07-29,65608.07,0.42
777,2019-07-26,65330.5,0.11
778,2019-07-25,65258.28,-1.5
779,2019-07-24,66271.45,-0.2
780,2019-07-23,66460.72,0.07
781,2019-07-22,66414.78,0.14
782,2019-07-19,66324.73,-0.6
783,2019-07-18,66732.45,0.37
784,2019-07-17,66485.47,0.37
785,2019-07-16,66239.06,0.22
786,2019-07-15,66096.93,-0.8
787,2019-07-12,66667.92,-0.6
788,2019-07-11,67085.98,0.61
789,2019-07-10,66682.51,1.38
790,2019-07-08,65776.71,0.94
791,2019-07-05,65164.86,0.23
792,2019-07-04,65014.18,1.02
793,2019-07-03,64360.56,1.35
794,2019-07-02,63502.67,-0.7
795,2019-07-01,63956.11,0.2
796,2019-06-28,63830.97,1.23
797,2019-06-27,63053.12,2.75
798,2019-06-26,61366.59,0.08
799,2019-06-25,61316.48,-1.3
800,2019-06-24,62138.19,-0.1
801,2019-06-21,62210.6,0.01
802,2019-06-19,62202.96,0.81
803,2019-06-18,61700.7,0.47
804,2019-06-17,61413.16,-0.0
805,2019-06-14,61417.69,-0.4
806,2019-06-13,61681.22,1.01
807,2019-06-12,61066.82,-0.7
808,2019-06-11,61507.37,0.29
809,2019-06-10,61329.26,-1.0
810,2019-06-07,61982.69,0.12
811,2019-06-06,61906.25,0.54
812,2019-06-05,61571.73,-0.0
813,2019-06-04,61580.42,-0.5
814,2019-06-03,61941.15,-0.0
815,2019-05-31,61954.74,2.69
816,2019-05-30,60330.17,1.41
817,2019-05-29,59491.82,0.28
818,2019-05-28,59326.71,1.37
819,2019-05-27,58524.74,0.46
820,2019-05-24,58257.93,-0.4
821,2019-05-23,58546.25,-0.4
822,2019-05-22,58807.84,0.67
823,2019-05-21,58416.12,1.93
824,2019-05-20,57310.75,1.68
825,2019-05-17,56362.14,-1.0
826,2019-05-16,56965.89,-1.4
827,2019-05-15,57805.86,-0.4
828,2019-05-14,58046.07,0.57
829,2019-05-13,57716.1,-1.7
830,2019-05-10,58766.59,-0.0
831,2019-05-09,58775.36,-0.3
832,2019-05-08,58977.83,0.52
833,2019-05-07,58670.54,0.01
834,2019-05-06,58665.43,0.15
835,2019-05-03,58578.61,-0.2
836,2019-05-02,58722.86,-0.0
837,2019-04-30,58734.74,0.65
838,2019-04-29,58355.74,0.33
839,2019-04-26,58161.63,0.19
840,2019-04-25,58051.53,0.85
841,2019-04-24,57561.44,-0.9
842,2019-04-23,58118.42,1.18
843,2019-04-22,57440.66,0.53
844,2019-04-18,57136.95,1.31
845,2019-04-17,56396.64,-0.3
846,2019-04-16,56564.1,0.33
847,2019-04-15,56377.12,0.54
848,2019-04-12,56073.25,-1.4
849,2019-04-11,56907.13,-1.4
850,2019-04-10,57719.07,-0.1
851,2019-04-09,57818.6,-1.1
852,2019-04-08,58483.54,0.15
853,2019-04-05,58395.16,1.1
854,2019-04-04,57761.94,0.53
855,2019-04-03,57456.81,-0.3
856,2019-04-02,57663.8,-0.5
857,2019-04-01,57960.03,0.89
858,2019-03-29,57449.26,0.66
859,2019-03-28,57072.4,1.95
860,2019-03-27,55980.9,-3.2
861,2019-03-26,57850.01,1.36
862,2019-03-25,57072.45,1.14
863,2019-03-22,56429.31,0.62
864,2019-03-21,56083.38,-1.1
865,2019-03-20,56755.22,-1.5
866,2019-03-19,57620.53,-0.1
867,2019-03-18,57709.08,0.66
868,2019-03-15,57328.06,0.39
869,2019-03-14,57105.75,0.01
870,2019-03-13,57100.22,1.26
871,2019-03-12,56391.05,0.82
872,2019-03-11,55933.55,0.63
873,2019-03-08,55585.23,1.8
874,2019-03-07,54599.73,-0.8
875,2019-03-06,55045.99,-0.6
876,2019-03-01,55399.41,-0.7
877,2019-02-28,55826.45,-0.6
878,2019-02-27,56201.54,1.53
879,2019-02-26,55352.03,-0.2
880,2019-02-25,55503.58,0.15
881,2019-02-22,55422.26,0.58
882,2019-02-21,55102.76,-0.0
883,2019-02-20,55113.2,-0.8
884,2019-02-19,55562.44,0.87
885,2019-02-18,55084.38,-0.4
886,2019-02-15,55303.33,-0.2
887,2019-02-14,55420.73,0.96
888,2019-02-13,54894.69,0.12
889,2019-02-12,54831.32,0.39
890,2019-02-11,54617.51,-0.4
891,2019-02-08,54886.6,0.6
892,2019-02-07,54559.86,-0.3
893,2019-02-06,54756.47,-1.9
894,2019-02-05,55845.56,0.11
895,2019-02-04,55785.14,-0.0
896,2019-02-01,55826.64,0.06
897,2019-01-31,55793.07,0.29
898,2019-01-30,55633.65,0.63
899,2019-01-29,55285.32,0.49
900,2019-01-28,55015.38,0.58
901,2019-01-24,54696.7,1.65
902,2019-01-23,53811.43,1.22
903,2019-01-22,53161.86,-0.1
904,2019-01-21,53213.35,0.65
905,2019-01-18,52869.51,0.65
906,2019-01-17,52529.98,1.17
907,2019-01-16,51921.18,-0.3
908,2019-01-15,52115.12,-0.5
909,2019-01-14,52382.16,0.45
910,2019-01-11,52145.57,0.29
911,2019-01-10,51995.6,0.69
912,2019-01-09,51641.53,0.69
913,2019-01-08,51287.3,0.09
914,2019-01-07,51243.72,-0.7
915,2019-01-04,51614.4,0.54
916,2019-01-03,51335.51,1.25
917,2019-01-02,50699.36,2.91
918,2018-12-28,49266.22,1.69
919,2018-12-27,48447.05,1.28
920,2018-12-26,47835.0,0.24
921,2018-12-21,47722.44,-0.5
922,2018-12-20,47973.1,0.85
923,2018-12-19,47567.29,-0.4
924,2018-12-18,47796.43,0.15
925,2018-12-17,47726.27,-1.1
926,2018-12-14,48290.89,0.03
927,2018-12-13,48274.57,0.66
928,2018-12-12,47956.64,0.28
929,2018-12-11,47825.08,1.48
930,2018-12-10,47129.52,-0.4
931,2018-12-07,47321.27,-0.6
932,2018-12-06,47633.43,-0.5
933,2018-12-05,47911.85,1.12
934,2018-12-04,47381.32,-0.1
935,2018-12-03,47451.38,0.41
936,2018-11-30,47257.38,-1.0
937,2018-11-29,47754.31,1.03
938,2018-11-28,47266.11,0.73
939,2018-11-27,46923.09,1.05
940,2018-11-26,46437.14,-0.5
941,2018-11-23,46682.73,-0.3
942,2018-11-22,46853.21,0.43
943,2018-11-21,46654.63,-0.7
944,2018-11-19,47022.96,-0.4
945,2018-11-16,47218.9,1.79
946,2018-11-14,46389.86,0.56
947,2018-11-13,46132.75,-0.3
948,2018-11-12,46311.39,0.28
949,2018-11-09,46183.33,0.8
950,2018-11-08,45819.04,-1.1
951,2018-11-07,46336.37,-0.4
952,2018-11-06,46524.34,-0.4
953,2018-11-05,46711.38,1.59
954,2018-11-01,45981.82,0.85
955,2018-10-31,45595.47,0.38
956,2018-10-30,45420.81,1.63
957,2018-10-29,44693.95,-1.7
958,2018-10-26,45497.38,1.86
959,2018-10-25,44664.41,1.22
960,2018-10-24,44124.82,-1.0
961,2018-10-23,44580.73,0.9
962,2018-10-22,44185.19,0.47
963,2018-10-19,43980.48,1.91
964,2018-10-18,43156.05,-0.6
965,2018-10-17,43426.96,0.4
966,2018-10-16,43255.03,1.59
967,2018-10-15,42579.98,1.5
968,2018-10-11,41949.43,-0.5
969,2018-10-10,42161.32,-2.5
970,2018-10-09,43260.2,0.46
971,2018-10-08,43062.87,3.98
972,2018-10-05,41414.79,0.43
973,2018-10-04,41235.59,1.09
974,2018-10-03,40790.35,2.31
975,2018-10-02,39868.46,3.24
976,2018-10-01,38618.43,-1.8
977,2018-09-28,39350.87,0.12
978,2018-09-27,39302.26,0.8
979,2018-09-26,38991.28,-0.4
980,2018-09-25,39173.75,-0.4
981,2018-09-24,39347.86,-1.2
982,2018-09-21,39847.73,1.56
983,2018-09-20,39235.69,0.5
984,2018-09-19,39041.39,-1.1
985,2018-09-18,39505.4,0.65
986,2018-09-17,39249.64,1.08
987,2018-09-14,38829.58,-0.5
988,2018-09-13,39049.05,-0.6
989,2018-09-12,39292.7,0.25
990,2018-09-11,39194.44,-1.7
991,2018-09-10,39892.84,0.49
992,2018-09-06,39698.63,0.43
993,2018-09-05,39530.02,0.79
994,2018-09-04,39220.41,-1.5
995,2018-09-03,39823.74,0.27
996,2018-08-31,39715.85,0.61
997,2018-08-30,39475.78,-1.3
998,2018-08-29,40028.33,0.42
999,2018-08-28,39862.18,-0.2
1000,2018-08-27,39971.93,1.53
1001,2018-08-24,39368.29,-0.4
1002,2018-08-23,39533.75,-1.3
1003,2018-08-22,40075.24,0.83
1004,2018-08-21,39744.55,-1.9
1005,2018-08-20,40548.16,-0.3
1006,2018-08-17,40705.44,0.17
1007,2018-08-16,40636.28,1.02
1008,2018-08-15,40225.39,-0.4
1009,2018-08-14,40396.37,1.54
1010,2018-08-13,39785.6,0.34
1011,2018-08-10,39650.19,-1.7
1012,2018-08-09,40366.65,-0.9
1013,2018-08-08,40745.84,-0.0
1014,2018-08-07,40761.61,-0.9
1015,2018-08-06,41169.44,-1.0
1016,2018-08-03,41595.68,1.83
1017,2018-08-02,40847.73,-0.3
1018,2018-08-01,41000.47,0.78
1019,2018-07-31,40683.99,-0.5
1020,2018-07-30,40897.27,-0.1
1021,2018-07-27,40941.74,-0.0
1022,2018-07-26,40972.53,-1.6
1023,2018-07-25,41673.43,1.05
1024,2018-07-24,41238.43,0.76
1025,2018-07-23,40928.24,-0.7
1026,2018-07-20,41243.2,1.84
1027,2018-07-19,40498.79,-0.2
1028,2018-07-18,40605.22,2.63
1029,2018-07-17,39564.24,0.71
1030,2018-07-16,39286.06,-0.1
1031,2018-07-13,39328.46,0.59
1032,2018-07-12,39097.97,0.51
1033,2018-07-11,38900.41,-0.3
1034,2018-07-10,39031.27,-0.2
1035,2018-07-06,39121.87,-0.0
1036,2018-07-05,39150.72,-0.7
1037,2018-07-04,39454.73,2.05
1038,2018-07-03,38661.63,0.08
1039,2018-07-02,38630.11,0.18
1040,2018-06-29,38562.4,0.25
1041,2018-06-28,38465.13,0.01
1042,2018-06-27,38462.56,-0.9
1043,2018-06-26,38819.6,-0.3
1044,2018-06-25,38943.25,0.65
1045,2018-06-22,38690.29,0.84
1046,2018-06-21,38368.39,-2.0
1047,2018-06-20,39150.06,0.61
1048,2018-06-19,38913.34,0.63
1049,2018-06-18,38668.96,-0.9
1050,2018-06-15,39021.85,-0.3
1051,2018-06-14,39152.27,-0.2
1052,2018-06-13,39258.98,0.22
1053,2018-06-12,39172.31,-0.4
1054,2018-06-11,39334.01,-0.5
1055,2018-06-08,39541.51,0.56
1056,2018-06-07,39322.03,-2.4
1057,2018-06-06,40326.51,-1.6
1058,2018-06-05,40987.37,-2.3
1059,2018-06-04,41976.92,1.42
1060,2018-06-01,41388.24,3.17
1061,2018-05-30,40116.27,1.82
1062,2018-05-29,39398.0,0.21
1063,2018-05-28,39314.54,-3.4
1064,2018-05-25,40696.71,-0.6
1065,2018-05-24,40958.56,-0.3
1066,2018-05-23,41089.61,-1.5
1067,2018-05-22,41746.89,1.93
1068,2018-05-21,40955.88,-0.1
1069,2018-05-18,41032.52,-0.5
1070,2018-05-17,41269.18,-1.5
1071,2018-05-16,41911.98,0.98
1072,2018-05-15,41506.22,-1.3
1073,2018-05-14,42071.88,-1.8
1074,2018-05-11,42855.66,-0.1
1075,2018-05-10,42901.33,1.67
1076,2018-05-09,42195.65,-0.9
1077,2018-05-08,42595.61,-1.0
1078,2018-05-07,43040.75,-0.0
1079,2018-05-04,43076.93,-0.0
1080,2018-05-03,43099.83,-0.9
1081,2018-05-02,43520.23,-0.6
1082,2018-04-30,43820.67,0.31
1083,2018-04-27,43684.86,0.58
1084,2018-04-26,43433.46,1.85
1085,2018-04-25,42643.97,0.02
1086,2018-04-24,42635.73,-0.7
1087,2018-04-23,42951.89,0.72
1088,2018-04-20,42644.38,-0.1
1089,2018-04-19,42691.97,0.33
1090,2018-04-18,42549.49,0.51
1091,2018-04-17,42331.72,3.37
1092,2018-04-16,40949.88,-1.1
1093,2018-04-13,41418.06,-0.8
1094,2018-04-12,41756.62,0.76
1095,2018-04-11,41442.0,-0.0
1096,2018-04-10,41455.01,0.87
1097,2018-04-09,41095.88,-1.2
1098,2018-04-06,41627.02,-0.4
1099,2018-04-05,41818.88,1.25
1100,2018-04-04,41303.05,0.1
1101,2018-04-03,41260.45,0.3
1102,2018-04-02,41135.62,-0.7
1103,2018-03-29,41445.06,0.76
1104,2018-03-28,41131.61,-1.0
1105,2018-03-27,41561.28,-0.5
1106,2018-03-26,41804.82,0.7
1107,2018-03-23,41512.93,0.23
1108,2018-03-22,41418.13,-0.2
1109,2018-03-21,41500.29,-0.2
1110,2018-03-20,41586.95,-0.0
1111,2018-03-19,41619.96,-0.0
1112,2018-03-16,41641.34,-0.0
1113,2018-03-15,41673.79,0.03
1114,2018-03-14,41660.85,-1.2
1115,2018-03-13,42176.32,-0.6
1116,2018-03-12,42450.64,1.04
1117,2018-03-09,42013.04,0.45
1118,2018-03-08,41825.4,0.62
1119,2018-03-07,41566.32,-0.1
1120,2018-03-06,41611.07,-0.6
1121,2018-03-05,41890.47,-0.2
1122,2018-03-02,42010.05,0.58
1123,2018-03-01,41767.77,-0.4
1124,2018-02-28,41965.88,-1.1
1125,2018-02-27,42464.37,0.12
1126,2018-02-26,42411.62,-0.3
1127,2018-02-23,42551.42,1.28
1128,2018-02-22,42011.78,0.0
1129,2018-02-21,42013.18,1.24
1130,2018-02-20,41497.47,0.95
1131,2018-02-19,41108.25,0.8
1132,2018-02-16,40782.65,0.22
1133,2018-02-15,40693.43,-0.0
1134,2018-02-14,40714.1,2.18
1135,2018-02-09,39844.91,-0.7
1136,2018-02-08,40147.97,-0.9
1137,2018-02-07,40520.24,0.18
1138,2018-02-06,40446.46,0.99
1139,2018-02-05,40051.16,-1.2
1140,2018-02-02,40563.17,-0.5
1141,2018-02-01,40803.11,0.54
1142,2018-01-31,40582.98,0.13
1143,2018-01-30,40530.53,-0.2
1144,2018-01-29,40622.76,0.12
1145,2018-01-26,40572.25,1.95
1146,2018-01-24,39794.98,1.87
1147,2018-01-23,39062.95,-0.7
1148,2018-01-22,39373.35,0.34
1149,2018-01-19,39239.7,0.63
1150,2018-01-18,38994.07,-0.9
1151,2018-01-17,39351.05,-0.0
1152,2018-01-16,39379.08,-0.1
1153,2018-01-15,39444.2,0.58
1154,2018-01-12,39215.09,-0.3
1155,2018-01-11,39347.21,0.44
1156,2018-01-10,39176.25,-0.3
1157,2018-01-09,39327.88,-0.0
1158,2018-01-08,39332.04,0.2
1159,2018-01-05,39255.19,0.29
1160,2018-01-04,39141.64,-0.9
1161,2018-01-03,39530.63,-0.7
1162,2018-01-02,39845.06,0.28
1163,2017-12-28,39732.33,1.25
1164,2017-12-27,39243.63,0.63
1165,2017-12-26,38999.23,0.78
1166,2017-12-22,38696.16,0.39
1167,2017-12-21,38544.64,0.65
1168,2017-12-20,38295.17,0.49
1169,2017-12-19,38110.28,-0.9
1170,2017-12-18,38473.09,-0.5
1171,2017-12-15,38676.33,1.08
1172,2017-12-14,38264.79,-0.7
1173,2017-12-13,38568.47,-0.6
1174,2017-12-12,38808.83,0.59
1175,2017-12-11,38581.1,-0.1
1176,2017-12-08,38645.35,0.31
1177,2017-12-07,38527.35,-0.9
1178,2017-12-06,38875.42,0.27
1179,2017-12-05,38771.41,-0.4
1180,2017-12-04,38933.54,0.38
1181,2017-12-01,38785.63,-0.3
1182,2017-11-30,38901.51,-1.2
1183,2017-11-29,39390.83,-1.2
1184,2017-11-28,39893.7,-0.2
1185,2017-11-27,39995.64,-0.4
1186,2017-11-24,40156.45,0.16
1187,2017-11-23,40094.3,0.4
1188,2017-11-22,39935.98,0.72
1189,2017-11-21,39648.8,0.79
1190,2017-11-17,39337.7,0.13
1191,2017-11-16,39288.27,1.16
1192,2017-11-14,38837.46,-1.0
1193,2017-11-13,39240.26,0.05
1194,2017-11-10,39220.95,-0.5
1195,2017-11-09,39442.27,-0.5
1196,2017-11-08,39649.59,1.99
1197,2017-11-07,38874.46,-1.3
1198,2017-11-06,39419.61,0.49
1199,2017-11-03,39228.33,-1.0
1200,2017-11-01,39638.09,-0.9
1201,2017-10-31,40010.3,-0.5
1202,2017-10-30,40233.98,-1.6
1203,2017-10-27,40899.21,0.25
1204,2017-10-26,40798.85,-0.4
1205,2017-10-25,40994.77,-0.0
1206,2017-10-24,40998.45,0.14
1207,2017-10-23,40941.41,-1.6
1208,2017-10-20,41626.47,0.17
1209,2017-10-19,41557.23,0.03
1210,2017-10-18,41542.97,0.82
1211,2017-10-17,41204.64,-0.6
1212,2017-10-16,41483.49,-0.9
1213,2017-10-13,41859.02,-0.2
1214,2017-10-11,41974.84,-0.0
1215,2017-10-10,42007.2,0.66
1216,2017-10-09,41731.61,-0.4
1217,2017-10-06,41898.2,-1.1
1218,2017-10-05,42364.18,0.69
1219,2017-10-04,42075.63,0.13
1220,2017-10-03,42018.94,1.68
1221,2017-10-02,41323.37,0.04
1222,2017-09-29,41305.79,1.2
1223,2017-09-28,40816.41,-0.2
1224,2017-09-27,40936.17,-1.2
1225,2017-09-26,41469.99,0.31
1226,2017-09-25,41341.26,-1.8
1227,2017-09-22,42118.53,-0.1
1228,2017-09-21,42185.63,-1.7
1229,2017-09-20,42923.79,0.55
1230,2017-09-19,42689.18,-0.2
1231,2017-09-18,42778.27,0.0
1232,2017-09-15,42776.92,0.21
1233,2017-09-14,42685.71,-0.3
1234,2017-09-13,42850.71,-0.1
1235,2017-09-12,42899.78,0.6
1236,2017-09-11,42644.07,1.56
1237,2017-09-08,41988.55,0.93
1238,2017-09-06,41602.01,-0.2
1239,2017-09-05,41724.23,0.59
1240,2017-09-04,41480.66,0.13
1241,2017-09-01,41426.29,0.59
1242,2017-08-31,41184.5,-0.2
1243,2017-08-30,41281.84,-0.0
1244,2017-08-29,41299.13,-0.1
1245,2017-08-28,41362.57,-0.4
1246,2017-08-25,41549.26,-0.6
1247,2017-08-24,41811.34,0.56
1248,2017-08-23,41579.6,-0.3
1249,2017-08-22,41728.1,3.95
1250,2017-08-21,40141.6,-0.2
1251,2017-08-18,40247.66,0.52
1252,2017-08-17,40039.68,-0.6
1253,2017-08-16,40309.01,-0.1
1254,2017-08-15,40377.83,0.23
1255,2017-08-14,40285.97,0.95
1256,2017-08-11,39906.39,0.08
1257,2017-08-10,39876.4,-1.4
1258,2017-08-09,40453.39,-0.2
1259,2017-08-08,40542.18,-0.4
1260,2017-08-07,40718.96,0.58
1261,2017-08-04,40483.01,0.56
1262,2017-08-03,40257.11,0.23
1263,2017-08-02,40163.92,0.92
1264,2017-08-01,39796.67,0.44
1265,2017-07-31,39621.3,0.0
1266,2017-07-28,39622.12,-0.4
1267,2017-07-27,39793.17,-0.1
1268,2017-07-26,39831.06,-1.1
1269,2017-07-25,40279.32,0.17
1270,2017-07-24,40212.24,0.01
1271,2017-07-21,40207.72,0.32
1272,2017-07-20,40078.01,0.08
1273,2017-07-19,40044.75,-0.6
1274,2017-07-18,40311.26,0.19
1275,2017-07-17,40234.68,0.36
1276,2017-07-14,40091.59,0.16
1277,2017-07-13,40027.94,0.06
1278,2017-07-12,40004.88,1.17
1279,2017-07-11,39543.79,0.13
1280,2017-07-10,39491.32,0.47
1281,2017-07-07,39307.09,0.3
1282,2017-07-06,39189.94,1.1
1283,2017-07-05,38763.99,0.68
1284,2017-07-04,38502.9,0.49
1285,2017-07-03,38315.55,0.58
1286,2017-06-30,38095.18,0.89
1287,2017-06-29,37760.07,-0.7
1288,2017-06-28,38041.36,0.58
1289,2017-06-27,37821.62,-0.5
1290,2017-06-26,38043.08,0.85
1291,2017-06-23,37722.2,-0.3
1292,2017-06-22,37848.45,2.85
1293,2017-06-21,36801.29,-0.4
1294,2017-06-20,36976.84,-1.0
1295,2017-06-19,37357.72,-0.5
1296,2017-06-16,37552.83,0.48
1297,2017-06-14,37374.93,0.01
1298,2017-06-13,37369.38,0.42
1299,2017-06-12,37212.71,-0.2
1300,2017-06-09,37305.8,0.16
1301,2017-06-08,37244.7,-1.2
1302,2017-06-07,37704.27,0.25
1303,2017-06-06,37609.48,0.49
1304,2017-06-05,37426.3,-1.0
1305,2017-06-02,37823.84,0.79
1306,2017-06-01,37527.31,-0.8
1307,2017-05-31,37832.99,-0.7
1308,2017-05-30,38117.97,1.0
1309,2017-05-29,37742.17,0.05
1310,2017-05-26,37722.23,1.41
1311,2017-05-25,37198.54,0.36
1312,2017-05-24,37066.88,2.14
1313,2017-05-23,36291.7,1.35
1314,2017-05-22,35808.25,-2.1
1315,2017-05-19,36611.2,2.55
1316,2017-05-18,35699.38,-10.0
1317,2017-05-17,39697.11,-1.1
1318,2017-05-16,40148.51,-0.3
1319,2017-05-15,40303.52,0.4
1320,2017-05-12,40142.53,1.51
1321,2017-05-11,39545.75,0.62
1322,2017-05-10,39302.74,-0.4
1323,2017-05-09,39464.61,1.04
1324,2017-05-08,39058.09,-0.2
1325,2017-05-05,39144.07,0.87
1326,2017-05-04,38804.83,-2.0
1327,2017-05-03,39628.24,-0.3
1328,2017-05-02,39746.18,1.39
1329,2017-04-28,39201.52,0.98
1330,2017-04-27,38821.73,-0.5
1331,2017-04-26,39032.58,-0.1
1332,2017-04-25,39104.57,0.88
1333,2017-04-24,38763.92,-0.5
1334,2017-04-20,38967.45,0.71
1335,2017-04-19,38692.48,-0.6
1336,2017-04-18,38938.79,0.01
1337,2017-04-17,38936.7,1.43
1338,2017-04-13,38388.66,-1.3
1339,2017-04-12,38911.53,-0.6
1340,2017-04-11,39168.65,0.8
1341,2017-04-10,38857.3,-0.4
1342,2017-04-07,39024.96,0.31
1343,2017-04-06,38903.51,-1.2
1344,2017-04-05,39398.25,-0.9
1345,2017-04-04,39760.84,-0.5
1346,2017-04-03,39967.21,-0.0
1347,2017-03-31,39971.64,0.66
1348,2017-03-30,39708.48,0.19
1349,2017-03-29,39631.5,0.54
1350,2017-03-28,39420.58,-0.3
1351,2017-03-27,39567.58,-0.0
1352,2017-03-24,39592.79,1.44
1353,2017-03-23,39030.56,-0.0
1354,2017-03-22,39043.54,0.06
1355,2017-03-21,39019.81,-1.5
1356,2017-03-20,39615.18,-1.2
1357,2017-03-17,40116.41,-0.1
1358,2017-03-16,40186.23,-0.1
1359,2017-03-15,40263.79,1.18
1360,2017-03-14,39795.01,-1.5
1361,2017-03-13,40404.02,1.05
1362,2017-03-10,39985.9,0.5
1363,2017-03-09,39788.77,-1.9
1364,2017-03-08,40571.94,-1.9
1365,2017-03-07,41364.77,0.79
1366,2017-03-06,41042.31,0.46
1367,2017-03-03,40855.96,1.32
1368,2017-03-02,40322.11,-0.8
1369,2017-03-01,40649.44,0.32
1370,2017-02-24,40518.88,-0.0
1371,2017-02-23,40548.96,-0.3
1372,2017-02-22,40674.51,-0.7
1373,2017-02-21,40985.33,1.03
1374,2017-02-20,40567.31,0.42
1375,2017-02-17,40398.98,0.01
1376,2017-02-16,40393.69,0.98
1377,2017-02-15,40000.91,1.8
1378,2017-02-14,39292.94,-0.9
1379,2017-02-13,39660.6,0.94
1380,2017-02-10,39291.13,0.69
1381,2017-02-09,39021.2,-0.5
1382,2017-02-08,39223.71,0.87
1383,2017-02-07,38884.79,-0.1
1384,2017-02-06,38930.63,-1.1
1385,2017-02-03,39364.55,0.74
1386,2017-02-02,39074.15,0.83
1387,2017-02-01,38751.61,0.23
1388,2017-01-31,38661.59,1.56
1389,2017-01-30,38069.01,-1.7
1390,2017-01-27,38754.31,-0.6
1391,2017-01-26,38987.03,0.63
1392,2017-01-24,38742.89,-0.1
1393,2017-01-23,38812.43,1.51
1394,2017-01-20,38235.31,0.8
1395,2017-01-19,37931.51,-0.3
1396,2017-01-18,38060.74,-0.6
1397,2017-01-17,38292.15,1.38
1398,2017-01-16,37772.51,-0.2
1399,2017-01-13,37847.18,0.57
1400,2017-01-12,37632.3,4.01
1401,2017-01-11,36183.09,-0.3
1402,2017-01-10,36322.08,0.52
1403,2017-01-09,36135.86,0.07
1404,2017-01-06,36110.92,-0.5
1405,2017-01-05,36304.15,-0.4
1406,2017-01-04,36476.59,-0.5
1407,2017-01-03,36662.0,1.66
1408,2017-01-02,36061.98,-0.1
1409,2016-12-29,36108.16,1.3
1410,2016-12-28,35645.23,1.64
1411,2016-12-27,35068.41,0.7
1412,2016-12-26,34823.77,0.65
1413,2016-12-23,34597.47,0.18
1414,2016-12-22,34535.74,1.0
1415,2016-12-21,34192.98,0.55
1416,2016-12-20,34007.39,-0.6
1417,2016-12-19,34219.58,0.25
1418,2016-12-16,34135.61,0.58
1419,2016-12-15,33937.28,0.89
1420,2016-12-14,33637.69,-0.5
1421,2016-12-13,33805.28,0.66
1422,2016-12-12,33582.48,-1.1
1423,2016-12-09,33988.33,0.65
1424,2016-12-08,33767.64,0.03
1425,2016-12-07,33757.78,0.53
1426,2016-12-06,33578.86,0.32
1427,2016-12-05,33473.41,-0.6
1428,2016-12-02,33707.54,0.63
1429,2016-12-01,33496.37,-3.7
1430,2016-11-30,34789.92,0.7
1431,2016-11-29,34547.09,-1.0
1432,2016-11-28,34924.05,0.89
1433,2016-11-25,34616.13,-0.2
1434,2016-11-24,34687.06,0.02
1435,2016-11-23,34679.07,-0.0
1436,2016-11-22,34705.77,-0.4
1437,2016-11-21,34875.59,0.95
1438,2016-11-18,34547.28,1.56
1439,2016-11-17,34017.44,-0.8
1440,2016-11-16,34310.86,1.8
1441,2016-11-14,33703.65,-0.6
1442,2016-11-11,33913.08,-3.9
1443,2016-11-10,35295.45,-5.0
1444,2016-11-09,37180.06,-1.7
1445,2016-11-08,37858.68,-0.1
1446,2016-11-07,37917.47,2.46
1447,2016-11-04,37007.19,-0.2
1448,2016-11-03,37110.95,-1.7
1449,2016-11-01,37766.26,-1.9
1450,2016-10-31,38503.89,0.02
1451,2016-10-28,38497.21,0.22
1452,2016-10-27,38413.35,0.57
1453,2016-10-26,38197.43,0.05
1454,2016-10-25,38177.23,0.11
1455,2016-10-24,38133.44,-0.1
1456,2016-10-21,38186.48,0.49
1457,2016-10-20,38000.1,1.03
1458,2016-10-19,37611.78,-0.2
1459,2016-10-18,37717.4,0.27
1460,2016-10-17,37617.39,0.42
1461,2016-10-14,37461.5,0.24
1462,2016-10-13,37371.92,0.88
1463,2016-10-11,37047.34,-0.5
1464,2016-10-10,37248.04,0.96
1465,2016-10-07,36893.72,0.64
1466,2016-10-06,36660.34,0.51
1467,2016-10-05,36474.91,0.69
1468,2016-10-04,36224.81,-0.5
1469,2016-10-03,36437.91,0.36
1470,2016-09-30,36307.19,-0.6
1471,2016-09-29,36555.65,-1.8
1472,2016-09-28,37237.45,1.05
1473,2016-09-27,36851.9,-0.5
1474,2016-09-26,37063.05,-0.5
1475,2016-09-23,37258.01,-0.5
1476,2016-09-22,37463.08,1.03
1477,2016-09-21,37081.34,0.08
1478,2016-09-20,37050.6,1.15
1479,2016-09-19,36627.96,0.58
1480,2016-09-16,36416.23,-1.1
1481,2016-09-15,36822.04,1.62
1482,2016-09-14,36235.9,0.3
1483,2016-09-13,36128.88,-2.3
1484,2016-09-12,36998.35,0.17
1485,2016-09-09,36936.8,-3.2
1486,2016-09-08,38167.52,-0.6
1487,2016-09-06,38428.81,0.91
1488,2016-09-05,38080.67,-0.5
